DistCode,District,College Code,College Name,Branch,OC,BCM,BC,MBC,SCA,SC,ST
28,TRICHIRAPPALLI,3856,PAVENDAR BHARATHIDASAN INSTITUTE OF INFORMATION TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,123.25,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3856,PAVENDAR BHARATHIDASAN INSTITUTE OF INFORMATION TECHNOLOGY,CIVIL ENGINEERING,150.5,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3819,SARANATHAN COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,188.25,187.0,183.5,174.75,89.25,145.75,0.0
28,TRICHIRAPPALLI,3819,SARANATHAN COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,189.0,184.5,186.5,182.25,161.75,165.5,140.25
28,TRICHIRAPPALLI,3819,SARANATHAN COLLEGE OF ENGINEERING,INFORMATION TECHNOLOGY,183.25,179.5,180.75,169.5,172.5,144.5,0.0
28,TRICHIRAPPALLI,3819,SARANATHAN COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,190.25,188.25,187.0,183.25,128.5,168.0,149.0
28,TRICHIRAPPALLI,3819,SARANATHAN COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGG.,185.25,183.75,183.25,178.0,154.0,155.0,152.25
28,TRICHIRAPPALLI,3819,SARANATHAN COLLEGE OF ENGINEERING,INSTRUMENTATION AND CONTROL,179.5,177.0,176.75,160.75,0.0,132.75,0.0
28,TRICHIRAPPALLI,3853,SHIVANI COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,95.75,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3853,SHIVANI COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,85.25,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3853,SHIVANI COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,147.0,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3853,SHIVANI COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,97.25,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3853,SHIVANI COLLEGE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,80.75,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3844,SHIVANI ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,88.75,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3844,SHIVANI ENGINEERING COLLEGE,MECHANICAL ENGINEERING,118.0,0.0,100.5,93.75,0.0,85.5,0.0
28,TRICHIRAPPALLI,3844,SHIVANI ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,104.0,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3844,SHIVANI ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,93.25,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3844,SHIVANI ENGINEERING COLLEGE,CIVIL ENGINEERING,88.75,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3802,SHRI ANGALAMMAN COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,112.5,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3802,SHRI ANGALAMMAN COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,79.0,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3802,SHRI ANGALAMMAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,117.25,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3802,SHRI ANGALAMMAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,91.5,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3802,SHRI ANGALAMMAN COLLEGE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,89.75,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3460,SUREYA COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,83.75,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3460,SUREYA COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,92.75,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3460,SUREYA COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,119.0,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3460,SUREYA COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGG.,101.0,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3460,SUREYA COLLEGE OF ENGINEERING,CIVIL ENGINEERING,110.5,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3820,TRICHY ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,103.0,0.0,94.25,95.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3820,TRICHY ENGINEERING COLLEGE,MECHANICAL ENGINEERING,134.25,90.75,97.75,90.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3820,TRICHY ENGINEERING COLLEGE,MECHATRONICS,130.75,0.0,89.0,99.0,0.0,116.0,0.0
28,TRICHIRAPPALLI,3820,TRICHY ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,81.5,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3820,TRICHY ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,98.5,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3820,TRICHY ENGINEERING COLLEGE,CIVIL ENGINEERING,144.25,141.75,106.25,106.75,0.0,102.5,0.0
28,TRICHIRAPPALLI,3795,TRP ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,181.25,171.0,169.5,152.75,0.0,107.0,0.0
28,TRICHIRAPPALLI,3795,TRP ENGINEERING COLLEGE,MECHANICAL ENGINEERING,178.25,168.0,173.5,162.0,0.0,147.25,140.0
28,TRICHIRAPPALLI,3795,TRP ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,169.0,160.25,162.25,138.5,0.0,86.25,116.0
28,TRICHIRAPPALLI,3795,TRP ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,160.5,151.0,146.75,113.5,0.0,96.0,0.0
28,TRICHIRAPPALLI,3795,TRP ENGINEERING COLLEGE,CIVIL ENGINEERING,181.75,181.25,175.75,171.75,0.0,161.5,0.0
28,TRICHIRAPPALLI,3011,UNIVERSITY COLLEGE OF ENGINEERING  TIRUCHIRAPPALLI,BIO-TECHNOLOGY,192.75,191.25,191.5,190.0,177.0,181.0,0.0
28,TRICHIRAPPALLI,3011,UNIVERSITY COLLEGE OF ENGINEERING  TIRUCHIRAPPALLI,COMPUTER SCIENCE AND ENGG.,191.75,184.75,190.25,188.0,172.0,176.0,158.25
28,TRICHIRAPPALLI,3011,UNIVERSITY COLLEGE OF ENGINEERING  TIRUCHIRAPPALLI,MECHANICAL ENGINEERING,193.25,190.0,192.0,191.0,183.75,185.5,187.0
28,TRICHIRAPPALLI,3011,UNIVERSITY COLLEGE OF ENGINEERING  TIRUCHIRAPPALLI,INFORMATION TECHNOLOGY,188.75,182.75,186.0,183.75,158.5,173.5,165.5
28,TRICHIRAPPALLI,3011,UNIVERSITY COLLEGE OF ENGINEERING  TIRUCHIRAPPALLI,ELECTRONICS AND COMMUNICATION ENGG.,193.75,191.5,192.5,192.0,184.5,186.5,172.5
28,TRICHIRAPPALLI,3011,UNIVERSITY COLLEGE OF ENGINEERING  TIRUCHIRAPPALLI,CIVIL ENGINEERING - TAMIL MEDIUM,160.75,118.75,129.25,119.25,137.5,137.25,0.0
28,TRICHIRAPPALLI,3011,UNIVERSITY COLLEGE OF ENGINEERING  TIRUCHIRAPPALLI,PETRO CHEMICAL TECHNOLOGY,191.5,190.75,190.0,188.75,168.75,180.0,146.0
28,TRICHIRAPPALLI,3011,UNIVERSITY COLLEGE OF ENGINEERING  TIRUCHIRAPPALLI,AUTOMOBILE ENGINEERING,189.75,186.5,187.5,186.75,161.5,178.25,158.75
28,TRICHIRAPPALLI,3011,UNIVERSITY COLLEGE OF ENGINEERING  TIRUCHIRAPPALLI,PHARMACEUTICAL TECHNOLOGY,190.75,188.75,188.25,187.0,180.5,177.0,149.25
28,TRICHIRAPPALLI,3011,UNIVERSITY COLLEGE OF ENGINEERING  TIRUCHIRAPPALLI,MECHANICAL ENGINEERING - TAMIL MEDIUM,161.0,119.75,126.0,132.0,121.5,146.5,124.5
28,TRICHIRAPPALLI,3011,UNIVERSITY COLLEGE OF ENGINEERING  TIRUCHIRAPPALLI,ELECTRICAL AND ELECTRONICS ENGG.,192.25,188.75,191.5,190.5,184.0,183.25,181.75
28,TRICHIRAPPALLI,3011,UNIVERSITY COLLEGE OF ENGINEERING  TIRUCHIRAPPALLI,CIVIL ENGINEERING,193.0,187.75,191.0,190.0,172.0,184.75,187.25
28,TRICHIRAPPALLI,3850,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,130.0,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3850,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,115.0,0.0,98.5,90.25,0.0,99.0,0.0
28,TRICHIRAPPALLI,3850,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,112.75,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3850,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,82.5,0.0,0.0,0.0,0.0,0.0,0.0
28,TRICHIRAPPALLI,3850,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,98.5,0.0,0.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4931,CHANDY COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,98.75,0.0,0.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4931,CHANDY COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,107.5,0.0,93.0,87.5,0.0,0.0,0.0
29,TUTICORIN,4931,CHANDY COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,78.5,0.0,0.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4931,CHANDY COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGG.,117.75,0.0,0.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4931,CHANDY COLLEGE OF ENGINEERING,CIVIL ENGINEERING,96.75,0.0,0.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4975,DR.G.U.POPE COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,113.0,0.0,90.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4975,DR.G.U.POPE COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,123.5,0.0,94.75,101.75,0.0,0.0,0.0
29,TUTICORIN,4975,DR.G.U.POPE COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGG.,89.0,0.0,0.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4954,DR.SIVANTHI ADITANAR COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,169.25,132.25,159.75,90.25,0.0,113.0,0.0
29,TUTICORIN,4954,DR.SIVANTHI ADITANAR COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,177.25,167.5,170.0,158.5,0.0,136.5,0.0
29,TUTICORIN,4954,DR.SIVANTHI ADITANAR COLLEGE OF ENGINEERING,INFORMATION TECHNOLOGY,147.75,137.5,125.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4954,DR.SIVANTHI ADITANAR COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,176.5,153.25,171.75,126.0,0.0,103.25,0.0
29,TUTICORIN,4954,DR.SIVANTHI ADITANAR COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGG.,171.5,152.75,166.75,145.75,0.0,128.25,0.0
29,TUTICORIN,4954,DR.SIVANTHI ADITANAR COLLEGE OF ENGINEERING,CIVIL ENGINEERING,175.5,167.25,169.25,155.75,0.0,118.25,0.0
29,TUTICORIN,4934,HOLY CROSS ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,131.0,130.25,99.5,103.0,0.0,0.0,0.0
29,TUTICORIN,4934,HOLY CROSS ENGINEERING COLLEGE,MECHANICAL ENGINEERING,162.5,157.0,150.25,124.75,0.0,125.5,0.0
29,TUTICORIN,4934,HOLY CROSS ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,167.5,158.25,134.75,80.0,0.0,143.75,0.0
29,TUTICORIN,4934,HOLY CROSS ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,145.5,0.0,104.5,95.5,0.0,0.0,0.0
29,TUTICORIN,4934,HOLY CROSS ENGINEERING COLLEGE,CIVIL ENGINEERING,142.0,114.0,109.75,88.75,0.0,118.75,0.0
29,TUTICORIN,4976,INFANT JESUS COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,94.0,0.0,0.0,84.0,0.0,0.0,0.0
29,TUTICORIN,4976,INFANT JESUS COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,122.75,0.0,99.5,98.25,0.0,122.5,0.0
29,TUTICORIN,4976,INFANT JESUS COLLEGE OF ENGINEERING,AERONAUTICAL ENGINEERING,113.75,0.0,0.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4976,INFANT JESUS COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,101.75,0.0,100.75,0.0,0.0,0.0,0.0
29,TUTICORIN,4976,INFANT JESUS COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGG.,90.75,0.0,0.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4976,INFANT JESUS COLLEGE OF ENGINEERING,CIVIL ENGINEERING,91.75,0.0,0.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4957,JAYARAJ ANNAPACKIAM CSI COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,133.5,0.0,87.5,78.75,0.0,0.0,0.0
29,TUTICORIN,4957,JAYARAJ ANNAPACKIAM CSI COLLEGE OF ENGINEERING,INFORMATION TECHNOLOGY,128.75,132.0,86.5,87.0,0.0,0.0,0.0
29,TUTICORIN,4957,JAYARAJ ANNAPACKIAM CSI COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,121.5,107.0,86.75,104.5,0.0,103.5,0.0
29,TUTICORIN,4962,NATIONAL ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGG.,185.25,172.75,182.0,171.5,0.0,107.75,0.0
29,TUTICORIN,4962,NATIONAL ENGINEERING COLLEGE (AUTONOMOUS),MECHANICAL ENGINEERING,188.0,186.75,184.75,178.25,111.0,165.25,0.0
29,TUTICORIN,4962,NATIONAL ENGINEERING COLLEGE (AUTONOMOUS),ELECTRONICS AND INSTRU ENGG.,180.0,174.0,177.0,167.5,0.0,124.25,0.0
29,TUTICORIN,4962,NATIONAL ENGINEERING COLLEGE (AUTONOMOUS),INFORMATION TECHNOLOGY,181.75,174.0,179.5,164.75,0.0,133.25,0.0
29,TUTICORIN,4962,NATIONAL ENGINEERING COLLEGE (AUTONOMOUS),ELECTRONICS AND COMMUNICATION ENGG.,189.5,184.0,186.5,179.25,0.0,154.25,0.0
29,TUTICORIN,4962,NATIONAL ENGINEERING COLLEGE (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGG.,185.0,176.25,181.75,174.0,109.5,145.75,167.25
29,TUTICORIN,4962,NATIONAL ENGINEERING COLLEGE (AUTONOMOUS),CIVIL ENGINEERING,185.5,183.5,184.5,177.5,137.0,163.25,0.0
29,TUTICORIN,4933,St.MOTHER THERESA ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,128.75,108.25,90.25,0.0,0.0,0.0,0.0
29,TUTICORIN,4933,St.MOTHER THERESA ENGINEERING COLLEGE,MECHANICAL ENGINEERING,145.5,98.0,95.5,89.0,0.0,105.25,0.0
29,TUTICORIN,4933,St.MOTHER THERESA ENGINEERING COLLEGE,AERONAUTICAL ENGINEERING,89.25,0.0,0.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4933,St.MOTHER THERESA ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,122.5,0.0,118.5,111.0,0.0,0.0,0.0
29,TUTICORIN,4933,St.MOTHER THERESA ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,102.25,0.0,0.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4933,St.MOTHER THERESA ENGINEERING COLLEGE,CIVIL ENGINEERING,91.5,0.0,0.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4024,UNIVERSITY VOC COLLEGE OF ENGINEERING  THOOTHUKUDI,MECHANICAL ENGINEERING,185.0,183.5,182.75,181.25,159.5,171.75,152.25
29,TUTICORIN,4024,UNIVERSITY VOC COLLEGE OF ENGINEERING  THOOTHUKUDI,GEO-INFORMATICS,185.75,157.5,180.5,171.0,154.0,172.0,114.25
29,TUTICORIN,4024,UNIVERSITY VOC COLLEGE OF ENGINEERING  THOOTHUKUDI,ELECTRONICS AND COMMUNICATION ENGG.,187.75,177.25,183.75,178.75,156.75,168.75,134.0
29,TUTICORIN,4024,UNIVERSITY VOC COLLEGE OF ENGINEERING  THOOTHUKUDI,CIVIL ENGINEERING - TAMIL MEDIUM,89.75,0.0,0.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4024,UNIVERSITY VOC COLLEGE OF ENGINEERING  THOOTHUKUDI,MECHANICAL ENGINEERING - TAMIL MEDIUM,80.75,0.0,0.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4024,UNIVERSITY VOC COLLEGE OF ENGINEERING  THOOTHUKUDI,ELECTRICAL AND ELECTRONICS ENGG.,183.0,175.75,180.25,174.75,153.0,170.25,0.0
29,TUTICORIN,4024,UNIVERSITY VOC COLLEGE OF ENGINEERING  THOOTHUKUDI,CIVIL ENGINEERING,185.25,183.75,181.75,174.75,163.25,171.75,146.0
29,TUTICORIN,4941,UNNAMALAI INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,114.0,0.0,0.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4941,UNNAMALAI INSTITUTE OF TECHNOLOGY,MECHANICAL ENGINEERING,137.25,127.75,90.0,86.5,0.0,105.0,0.0
29,TUTICORIN,4941,UNNAMALAI INSTITUTE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,152.75,0.0,92.0,104.5,0.0,106.25,0.0
29,TUTICORIN,4941,UNNAMALAI INSTITUTE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,122.5,0.0,0.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4941,UNNAMALAI INSTITUTE OF TECHNOLOGY,CIVIL ENGINEERING,160.75,0.0,113.75,132.25,0.0,125.0,0.0
29,TUTICORIN,4864,V V COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,97.75,0.0,0.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4864,V V COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,153.75,120.5,136.25,81.0,0.0,140.75,0.0
29,TUTICORIN,4864,V V COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,97.25,0.0,0.0,0.0,0.0,0.0,0.0
29,TUTICORIN,4864,V V COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGG.,119.0,0.0,88.25,0.0,0.0,0.0,0.0
29,TUTICORIN,4864,V V COLLEGE OF ENGINEERING,CIVIL ENGINEERING,148.0,143.75,132.25,107.0,0.0,109.25,0.0
30,VELLORE,1501,ADHIPARASAKTHI COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,141.75,0.0,104.5,85.25,0.0,108.25,0.0
30,VELLORE,1501,ADHIPARASAKTHI COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,172.25,136.75,146.75,167.0,0.0,98.5,0.0
30,VELLORE,1501,ADHIPARASAKTHI COLLEGE OF ENGINEERING,INFORMATION TECHNOLOGY,91.75,0.0,0.0,0.0,0.0,0.0,0.0
30,VELLORE,1501,ADHIPARASAKTHI COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,169.75,0.0,111.75,153.5,0.0,115.5,0.0
30,VELLORE,1501,ADHIPARASAKTHI COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGG.,152.75,0.0,85.25,139.75,0.0,86.75,0.0
30,VELLORE,1501,ADHIPARASAKTHI COLLEGE OF ENGINEERING,CIVIL ENGINEERING,147.25,0.0,107.75,135.0,0.0,96.5,0.0
30,VELLORE,1137,ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,105.25,0.0,0.0,0.0,0.0,0.0,0.0
30,VELLORE,1137,ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,116.75,115.0,97.0,89.5,0.0,81.75,0.0
30,VELLORE,1137,ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,85.0,0.0,0.0,0.0,0.0,0.0,0.0
30,VELLORE,1137,ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,90.75,0.0,0.0,0.0,0.0,0.0,0.0
30,VELLORE,1137,ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,100.0,0.0,0.0,0.0,0.0,0.0,0.0
30,VELLORE,1519,BHARATHIDASAN ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,80.0,0.0,0.0,0.0,0.0,0.0,0.0
30,VELLORE,1519,BHARATHIDASAN ENGINEERING COLLEGE,MECHANICAL ENGINEERING,85.5,0.0,0.0,0.0,0.0,0.0,0.0
30,VELLORE,1519,BHARATHIDASAN ENGINEERING COLLEGE,INFORMATION TECHNOLOGY,100.0,0.0,0.0,0.0,0.0,0.0,0.0
30,VELLORE,1519,BHARATHIDASAN ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,98.25,0.0,0.0,0.0,0.0,0.0,0.0
30,VELLORE,1519,BHARATHIDASAN ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,96.0,0.0,0.0,83.75,0.0,0.0,0.0
30,VELLORE,1519,BHARATHIDASAN ENGINEERING COLLEGE,CIVIL ENGINEERING,99.5,0.0,0.0,0.0,0.0,0.0,0.0
30,VELLORE,1505,C.ABDUL HAKEEM COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,147.5,138.5,109.5,79.5,0.0,79.25,0.0
30,VELLORE,1505,C.ABDUL HAKEEM COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,176.5,166.25,156.75,163.0,122.25,145.0,0.0
30,VELLORE,1505,C.ABDUL HAKEEM COLLEGE OF ENGINEERING AND TECHNOLOGY,INFORMATION TECHNOLOGY,135.75,110.75,86.5,83.25,0.0,100.25,0.0
30,VELLORE,1505,C.ABDUL HAKEEM COLLEGE OF ENGINEERING AND TECHNOLOGY,AERONAUTICAL ENGINEERING,112.0,0.0,0.0,0.0,0.0,83.5,0.0
30,VELLORE,1505,C.ABDUL HAKEEM COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,169.25,150.25,150.75,127.25,90.25,79.25,0.0
30,VELLORE,1505,C.ABDUL HAKEEM COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,155.25,145.75,115.5,120.0,0.0,116.25,0.0
30,VELLORE,1505,C.ABDUL HAKEEM COLLEGE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,169.0,167.0,151.75,156.0,140.0,126.25,0.0
30,VELLORE,1506,G.G.R. COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,110.5,0.0,0.0,0.0,0.0,0.0,0.0
30,VELLORE,1506,G.G.R. COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGG.,136.5,0.0,0.0,0.0,0.0,0.0,0.0
30,VELLORE,1506,G.G.R. COLLEGE OF ENGINEERING,CIVIL ENGINEERING,119.75,0.0,0.0,0.0,0.0,0.0,0.0
30,VELLORE,1507,GANADIPATHY TULSI'S JAIN ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,98.5,0.0,93.5,96.0,0.0,0.0,0.0
30,VELLORE,1507,GANADIPATHY TULSI'S JAIN ENGINEERING COLLEGE,MECHANICAL ENGINEERING,136.5,104.75,102.25,103.0,86.5,79.0,0.0
30,VELLORE,1507,GANADIPATHY TULSI'S JAIN ENGINEERING COLLEGE,INFORMATION TECHNOLOGY,104.75,0.0,0.0,0.0,0.0,0.0,0.0
30,VELLORE,1507,GANADIPATHY TULSI'S JAIN ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,143.5,0.0,90.75,93.25,0.0,82.75,0.0
30,VELLORE,1507,GANADIPATHY TULSI'S JAIN ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,94.75,0.0,0.0,0.0,0.0,0.0,0.0
30,VELLORE,1507,GANADIPATHY TULSI'S JAIN ENGINEERING COLLEGE,CIVIL ENGINEERING,111.25,0.0,90.0,81.5,0.0,98.75,0.0
30,VELLORE,1523,GLOBAL INSTITUTE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,106.75,97.25,97.0,90.25,0.0,81.5,0.0
30,VELLORE,1523,GLOBAL INSTITUTE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,134.75,91.25,87.25,78.25,0.0,87.5,0.0
30,VELLORE,1523,GLOBAL INSTITUTE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,104.0,0.0,0.0,0.0,0.0,0.0,0.0
30,VELLORE,1523,GLOBAL INSTITUTE OF ENGINEERING AND TECHNOLOGY,PETROLEUM ENGINEERING,150.0,149.0,92.25,95.0,0.0,116.75,0.0
30,VELLORE,1523,GLOBAL INSTITUTE OF ENGINEERING AND TECHNOLOGY,AUTOMOBILE ENGINEERING,77.75,0.0,0.0,0.0,0.0,0.0,0.0
30,VELLORE,1523,GLOBAL INSTITUTE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,90.5,0.0,0.0,0.0,0.0,0.0,0.0
